id,edo,mes,anio,mpio,hora,minutos,dia,diasemana,urbana,suburbana,tipaccid,automovil,campasaj,microbus,pascamion,omnibus,tranvia,camioneta,camion,tractor,ferrocarri,motociclet,bicicleta,otrovehic,causaacci,caparod,sexo,aliento,cinturon,edad,condmuerto,condherido,pasamuerto,pasaherido,peatmuerto,peatherido,ciclmuerto,ciclherido,otromuerto,otroherido,totmuertos,totheridos,clase,calle1,calle2,carretera,longitud,latitud,fechahora,severidad,hay_muertos,hay_heridos,solo_daños_materiales,severidad_cat,franja_horaria,geometry,edge_u,edge_v,edge_key,distancia_edge
1042358-999-0,9,12,2021,17,9,0,1,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,23,0,0,0,0,0,0,0,0,0,0,0,0,3,FRAY SERVANDO TERESA DE MIER,SUR 103,NAN,-99.11666958,19.42118252,2021-12-01 09:00:00,0,False,False,True,leve,Mañana,POINT (-99.11666958 19.42118252),274203914,2969575028,0,5.524144947041167
1042358-999-1,9,12,2021,17,18,0,2,4,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,37,0,0,0,0,0,0,0,0,0,0,0,0,3,INTERIOR (BOULEVARD PUERTO AÉREO),GENERAL IGNACIO ZARAGOZA,NAN,-99.09650082,19.41940743,2021-12-02 18:00:00,0,False,False,True,leve,Noche,POINT (-99.09650082 19.41940743),7894011735,13238432128,0,0.7389750330310377
1042358-999-2,9,12,2021,17,21,0,2,4,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,7,31,0,0,0,0,0,0,0,0,0,0,0,0,3,2 ORIENTE (HONORABLE CONGRESO DE LA UNIÓN),CARRETONES,NAN,-99.12005605,19.42475662,2021-12-02 21:00:00,0,False,False,True,leve,Noche,POINT (-99.12005605 19.42475662),8234246090,270989982,0,5.596555531012587
1042358-999-3,9,12,2021,17,3,25,4,6,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,7,35,0,0,0,0,0,0,0,0,0,0,0,0,3,2 ORIENTE (HONORABLE CONGRESO DE LA UNIÓN),3 SUR (MORELOS),NAN,-99.12170105,19.40910206,2021-12-04 03:25:00,0,False,False,True,leve,Madrugada,POINT (-99.12170105 19.40910206),270484752,30384650,0,6.602469839847094
1042342-703-100343175,9,12,2021,17,5,55,4,6,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,6,9,32,0,0,0,1,0,0,0,0,0,0,0,1,2,EJE 2 ORIENTE HONORABLE CONGRESO DE LA UNIÓN,EJE 1 SUR FRAY SERVANDO TERESA DE MIER,NAN,-99.1203523,19.42206126,2021-12-04 05:55:00,3,False,True,False,moderada,Madrugada,POINT (-99.1203523 19.42206126),274206896,270979378,0,3.684091642503865
1042342-703-100343176,9,12,2021,17,11,38,4,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,38,0,0,0,0,0,1,0,0,0,0,0,1,2,SAN CIPRIÁN,GENERAL ANAYA,NAN,-99.12165208,19.42790288,2021-12-04 11:38:00,3,False,True,False,moderada,Mañana,POINT (-99.12165208 19.42790288),270973651,7944771408,0,1.1166454057595618
1042358-999-4,9,12,2021,17,23,45,4,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,54,0,0,0,0,0,0,0,0,0,0,0,0,3,77,CARLOS AUGUSTO LINDBERGH,NAN,-99.07984882,19.41040666,2021-12-04 23:45:00,0,False,False,True,leve,Noche,POINT (-99.07984882 19.41040666),274424129,274424132,0,0.3202199832584217
1042342-703-100343177,9,12,2021,17,4,10,5,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,18,0,1,0,0,0,0,0,0,0,0,0,1,2,HÉROE DE NACOZARI,EJE 2 ORIENTE HONORABLE CONGRESO DE LA UNIÓN,NAN,-99.11867542,19.43585874,2021-12-05 04:10:00,3,False,True,False,moderada,Madrugada,POINT (-99.11867542 19.43585874),270484415,271026561,0,0.4654936761702235
1042342-703-100343178,9,12,2021,17,5,20,5,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,18,0,0,0,1,0,0,0,0,0,0,0,1,2,3 ORIENTE (FRANCISCO DEL PASO Y TRONCOSO),FRAY SERVANDO TERESA DE MIER,NAN,-99.11203582,19.41994314,2021-12-05 05:20:00,3,False,True,False,moderada,Madrugada,POINT (-99.11203582 19.41994314),2969575009,6772261264,0,5.870535276041952
1042342-703-100343179,9,12,2021,17,16,40,5,7,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,26,0,0,0,0,0,2,0,0,0,0,0,2,2,INTERIOR (BOULEVARD PUERTO AÉREO),GENERAL IGNACIO ZARAGOZA,NAN,-99.09650082,19.41940743,2021-12-05 16:40:00,6,False,True,False,moderada,Tarde,POINT (-99.09650082 19.41940743),7894011735,13238432128,0,0.7389750330310377
1042342-703-100343180,9,12,2021,17,19,43,5,7,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,26,0,0,0,0,0,2,0,0,0,0,0,2,2,INTERIOR (BOULEVARD PUERTO AÉREO),GENERAL IGNACIO ZARAGOZA,NAN,-99.09650082,19.41940743,2021-12-05 19:43:00,6,False,True,False,moderada,Noche,POINT (-99.09650082 19.41940743),7894011735,13238432128,0,0.7389750330310377
1042358-999-5,9,12,2021,17,6,14,6,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,5,7,21,0,0,0,0,0,0,0,0,0,0,0,0,3,ALBERTO SANTOS DUMONT,EJE 1 NORTE HANGARES DE AVIACIÓN FUERZA AÉREA MEXICANA,NAN,-99.07826239,19.41749987,2021-12-06 06:14:00,0,False,False,True,leve,Mañana,POINT (-99.07826239 19.41749987),271689303,474743416,0,1.6154763351895312
1042342-703-100343181,9,12,2021,17,20,12,6,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,6,9,35,0,0,0,1,0,0,0,0,0,0,0,1,2,CERRADA EDUARDO MOLINA,INTERIOR (AVENIDA RÍO CONSULADO),NAN,-99.10966709,19.45299135,2021-12-06 20:12:00,3,False,True,False,moderada,Noche,POINT (-99.10966709 19.45299135),1406861677,1406885445,0,8.736943192233232
1042342-703-100343182,9,12,2021,17,1,53,8,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,48,0,0,0,0,1,0,0,0,0,0,1,0,1,2 ORIENTE (HONORABLE CONGRESO DE LA UNIÓN),JARDINEROS,NAN,-99.11768394,19.44209766,2021-12-08 01:53:00,10,True,False,False,muy grave,Madrugada,POINT (-99.11768394 19.44209766),271034294,271053836,0,7.660908126201065
1042358-999-7,9,12,2021,17,6,30,10,5,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,49,0,0,0,0,0,0,0,0,0,0,0,0,3,IZTACCÍHUATL,ORIENTE 174,NAN,-99.09935058,19.42162323,2021-12-10 06:30:00,0,False,False,True,leve,Mañana,POINT (-99.09935058 19.42162323),274412277,274412278,0,0.13371755730455515
1042342-703-100343183,9,12,2021,17,19,57,10,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,24,0,0,0,0,1,0,0,0,0,0,1,0,1,FERROCARRIL DE CINTURA,PANADEROS,NAN,-99.12125138,19.44619985,2021-12-10 19:57:00,10,True,False,False,muy grave,Noche,POINT (-99.12125138 19.44619985),271037096,271037095,0,0.20200843341098823
1042358-999-8,9,12,2021,17,22,0,10,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,38,0,0,0,0,0,0,0,0,0,0,0,0,3,14,17,NAN,-99.06019469,19.42734522,2021-12-10 22:00:00,0,False,False,True,leve,Noche,POINT (-99.06019469 19.42734522),1721235154,1721235151,0,11.809550244070795
1042342-703-100343186,9,12,2021,17,11,1,14,2,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,6,9,38,0,1,0,0,0,0,0,0,0,0,0,1,2,33,GENERAL IGNACIO ZARAGOZA,NAN,-99.09039403,19.41605352,2021-12-14 11:01:00,3,False,True,False,moderada,Mañana,POINT (-99.09039403 19.41605352),269287838,274418942,0,6.896986774217299
1042358-999-9,9,12,2021,17,6,0,15,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,7,29,0,0,0,0,0,0,0,0,0,0,0,0,3,57,GENERAL IGNACIO ZARAGOZA,NAN,-99.08427311,19.41292592,2021-12-15 06:00:00,0,False,False,True,leve,Mañana,POINT (-99.08427311 19.41292592),269287837,269287832,0,23.945835483618897
1042342-703-100343187,9,12,2021,17,10,5,15,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,6,9,23,0,1,0,0,0,0,0,0,0,0,0,1,2,TAPICERÍA,HÉROE DE NACOZARI,NAN,-99.11640937,19.43561288,2021-12-15 10:05:00,3,False,True,False,moderada,Mañana,POINT (-99.11640937 19.43561288),271053880,271053903,0,1.900061027079402
1042342-703-100343188,9,12,2021,17,20,35,15,3,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,6,9,21,0,0,0,0,0,1,0,0,0,0,0,1,2,EJE 1 SUR FRAY GENERAL FRANCISCO MORAZÁN,7,NAN,-99.09609406,19.41578377,2021-12-15 20:35:00,3,False,True,False,moderada,Noche,POINT (-99.09609406 19.41578377),274415515,274415711,0,1.4414514749707117
1042358-999-10,9,12,2021,17,11,50,16,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,43,0,0,0,0,0,0,0,0,0,0,0,0,3,EDUARDO BUSTAMANTE,BENITO COQUET,NAN,-99.07114525,19.41885586,2021-12-16 11:50:00,0,False,False,True,leve,Mañana,POINT (-99.07114525 19.41885586),685954763,1136467596,0,1.9714923036825505
1042358-999-11,9,12,2021,17,12,0,16,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,30,0,0,0,0,0,0,0,0,0,0,0,0,3,CUCURPE,LORENZO BOTURINI,NAN,-99.11732384,19.41679139,2021-12-16 12:00:00,0,False,False,True,leve,Tarde,POINT (-99.11732384 19.41679139),274307808,274203917,0,2.1254200098310227
1042342-703-100343189,9,12,2021,17,13,56,16,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,9,43,0,1,0,0,0,0,0,0,0,0,0,1,2,EDUARDO BUSTAMANTE,BENITO COQUET,NAN,-99.07114525,19.41885586,2021-12-16 13:56:00,3,False,True,False,moderada,Tarde,POINT (-99.07114525 19.41885586),685954763,1136467596,0,1.9714923036825505
1042358-999-12,9,12,2021,17,17,50,17,5,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,44,0,0,0,0,0,0,0,0,0,0,0,0,3,1 NORTE (ALBAÑILES),2 ORIENTE (HONORABLE CONGRESO DE LA UNIÓN),NAN,-99.11839589,19.43818152,2021-12-17 17:50:00,0,False,False,True,leve,Tarde,POINT (-99.11839589 19.43818152),270486913,30627933,0,0.8016732310574443
1042342-703-100343191,9,12,2021,17,21,18,18,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,6,8,17,0,1,0,0,0,0,0,0,0,0,0,1,2,1 NORTE (NORTE 17),ORIENTE 154,NAN,-99.10062878,19.43101357,2021-12-18 21:18:00,3,False,True,False,moderada,Noche,POINT (-99.10062878 19.43101357),270480856,271485967,0,3.6637581708148446
1042342-703-100343196,9,12,2021,17,1,37,19,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,8,37,0,0,0,0,0,0,0,0,0,0,0,0,3,OCEANÍA,NORTE 29,NAN,-99.10013203,19.43808773,2021-12-19 01:37:00,0,False,False,True,leve,Madrugada,POINT (-99.10013203 19.43808773),7928457661,7928457647,0,0.06655829517860054
1042358-999-13,9,12,2021,17,11,20,19,7,1,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,7,69,0,0,0,0,0,0,0,0,0,0,0,0,3,MANUEL RIVERA CAMBAS,GENERAL IGNACIO ZARAGOZA,NAN,-99.10626385,19.4250676,2021-12-19 11:20:00,0,False,False,True,leve,Mañana,POINT (-99.10626385 19.4250676),8643137808,8643137807,0,6.693910749209875
1042358-999-14,9,12,2021,17,11,0,21,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,30,0,0,0,0,0,0,0,0,0,0,0,0,3,RÍO DE LA PIEDAD,RÍO DE LA PIEDAD,NAN,-99.12043175,19.40524655,2021-12-21 11:00:00,0,False,False,True,leve,Mañana,POINT (-99.12043175 19.40524655),274824100,274820876,0,4.707407233672883
1042342-703-100343193,9,12,2021,17,12,12,22,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,6,9,54,0,1,0,0,0,0,0,0,0,0,0,1,2,GENERAL FRANCISCO MURGUÍA,6 DE MARZO,NAN,-99.10335819,19.43801263,2021-12-22 12:12:00,3,False,True,False,moderada,Tarde,POINT (-99.10335819 19.43801263),271371967,271371609,0,2.5375048235619913
1042342-703-100343194,9,12,2021,17,12,24,22,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,6,9,40,0,2,0,0,0,0,0,0,0,0,0,2,2,TAHEL,ADOLFO RUÍZ CORTINES,NAN,-99.08107402,19.44473837,2021-12-22 12:24:00,6,False,True,False,moderada,Tarde,POINT (-99.08107402 19.44473837),455913118,455917583,0,1.0462094862417568
1042342-703-100343197,9,12,2021,17,9,58,23,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,28,0,0,0,0,0,1,0,0,0,0,0,1,2,2 ORIENTE (HONORABLE CONGRESO DE LA UNIÓN),FRAY SERVANDO TERESA DE MIER,NAN,-99.12045877,19.42222614,2021-12-23 09:58:00,3,False,True,False,moderada,Mañana,POINT (-99.12045877 19.42222614),270979377,270979378,0,7.539478856134409
1042342-703-100343198,9,12,2021,17,11,2,23,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,62,0,0,0,1,0,0,0,0,0,0,0,1,2,IGNACIO ZARAGOZA,GENERAL IGNACIO ZARAGOZA,NAN,-99.10927307,19.4266739,2021-12-23 11:02:00,3,False,True,False,moderada,Mañana,POINT (-99.10927307 19.4266739),912837922,4923088627,0,3.6345609366223144
1042358-999-15,9,12,2021,17,12,20,23,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,44,0,0,0,0,0,0,0,0,0,0,0,0,3,LÁZARO PAVÍA,LORENZO BOTURINI,NAN,-99.11544094,19.41677648,2021-12-23 12:20:00,0,False,False,True,leve,Tarde,POINT (-99.11544094 19.41677648),2973472923,2973472924,0,0.14241235710572211
1042358-999-16,9,12,2021,17,0,30,24,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,53,0,0,0,0,0,0,0,0,0,0,0,0,3,CIRCUITO INTERIOR JESÚS GALINDO Y VILLA,EJE 1 SUR FRAY SERVANDO TERESA DE MIER,NAN,-99.0990354,19.41677097,2021-12-24 00:30:00,0,False,False,True,leve,Madrugada,POINT (-99.0990354 19.41677097),274293835,268901298,0,0.6513045665779092
1042342-703-100343199,9,12,2021,17,9,40,24,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,6,9,33,0,1,0,0,0,0,0,0,0,0,0,1,2,3 ORIENTE (INGENIERO EDUARDO MOLINA),1 NORTE (ALBAÑILES),NAN,-99.11424875,19.43790405,2021-12-24 09:40:00,3,False,True,False,moderada,Mañana,POINT (-99.11424875 19.43790405),3170010710,270480870,0,6.690859797634075
1042342-703-100343200,9,12,2021,17,5,20,25,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,18,0,0,0,1,0,0,0,0,0,0,0,1,2,3 ORIENTE (FRANCISCO DEL PASO Y TRONCOSO),FRAY SERVANDO TERESA DE MIER,NAN,-99.11203582,19.41994314,2021-12-25 05:20:00,3,False,True,False,moderada,Madrugada,POINT (-99.11203582 19.41994314),2969575009,6772261264,0,5.870535276041952
1042358-999-17,9,12,2021,17,12,30,26,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,29,0,0,0,0,0,0,0,0,0,0,0,0,3,3 ORIENTE (FRANCISCO DEL PASO Y TRONCOSO),FRAY SERVANDO TERESA DE MIER,NAN,-99.11203582,19.41994314,2021-12-26 12:30:00,0,False,False,True,leve,Tarde,POINT (-99.11203582 19.41994314),2969575009,6772261264,0,5.870535276041952
1042342-703-100343201,9,12,2021,17,22,46,27,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,6,9,38,0,1,0,0,0,0,0,0,0,0,0,1,2,EJE 1 NORTE NORTE 17,ORIENTE 172,NAN,-99.09590992,19.42869967,2021-12-27 22:46:00,3,False,True,False,moderada,Noche,POINT (-99.09590992 19.42869967),271459234,271455250,0,0.38737928285608764
1042358-999-19,9,12,2021,17,17,30,28,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,37,0,0,0,0,0,0,0,0,0,0,0,0,3,SINALOA,CAPITÁN PILOTO AVIADOR CARLOS LEÓN,NAN,-99.08270414,19.43632409,2021-12-28 17:30:00,0,False,False,True,leve,Tarde,POINT (-99.08270414 19.43632409),1484615805,455917695,0,0.2388606600046095
1042342-703-100343202,9,12,2021,17,18,46,29,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,6,9,45,0,1,0,0,0,0,0,0,0,0,0,1,2,MARRUECOS,OCEANÍA,NAN,-99.09349506,19.4413058,2021-12-29 18:46:00,3,False,True,False,moderada,Noche,POINT (-99.09349506 19.4413058),30595559,30595561,0,3.2740806502359745
1042358-999-20,9,12,2021,17,9,30,30,4,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,7,69,0,0,0,0,0,0,0,0,0,0,0,0,3,LORENZO BOTURINI,EJE 2 ORIENTE HONORABLE CONGRESO DE LA UNIÓN,NAN,-99.12132737,19.4168216,2021-12-30 09:30:00,0,False,False,True,leve,Mañana,POINT (-99.12132737 19.4168216),30627926,274184150,0,2.4350514400507515
1042342-703-100343204,9,12,2021,17,10,51,30,4,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,6,9,69,0,1,0,0,0,0,0,0,0,0,0,1,2,2 ORIENTE (HONORABLE CONGRESO DE LA UNIÓN),LORENZO BOTURINI,NAN,-99.1212176,19.41681895,2021-12-30 10:51:00,3,False,True,False,moderada,Mañana,POINT (-99.1212176 19.41681895),30627926,274184150,0,2.2584962894772866
1042358-999-21,9,12,2021,17,18,0,30,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,23,0,0,0,0,0,0,0,0,0,0,0,0,3,ORIENTE 152,NORTE 9,NAN,-99.10262237,19.42853725,2021-12-30 18:00:00,0,False,False,True,leve,Noche,POINT (-99.10262237 19.42853725),271485122,271485963,0,2.113453895808627
1042342-703-100343205,9,12,2021,17,21,23,30,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,23,0,1,0,0,0,0,0,0,0,0,0,1,2,ORIENTE 152,NORTE 9,NAN,-99.10262237,19.42853725,2021-12-30 21:23:00,3,False,True,False,moderada,Noche,POINT (-99.10262237 19.42853725),271485122,271485963,0,2.113453895808627
1042358-999-22,9,12,2021,17,9,15,31,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,34,0,0,0,0,0,0,0,0,0,0,0,0,3,2 ORIENTE (HONORABLE CONGRESO DE LA UNIÓN),FRAY SERVANDO TERESA DE MIER,NAN,-99.12045877,19.42222614,2021-12-31 09:15:00,0,False,False,True,leve,Mañana,POINT (-99.12045877 19.42222614),270979377,270979378,0,7.539478856134409
1042342-703-100343206,9,12,2021,17,18,2,31,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,9,23,0,1,0,0,0,0,0,0,0,0,0,1,2,3 ORIENTE (INGENIERO EDUARDO MOLINA),ELECTRICISTAS,NAN,-99.11160669,19.44596444,2021-12-31 18:02:00,3,False,True,False,moderada,Noche,POINT (-99.11160669 19.44596444),271330299,271330284,0,2.0994911632248625
1046105-999-0,9,12,2021,17,23,45,31,5,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,26,0,0,0,0,0,0,0,0,0,0,0,0,3,CIRCUITO INTERIOR RÍO CONSULADO,OCEANÍA,NAN,-99.08700919,19.44571468,2021-12-31 23:45:00,0,False,False,True,leve,Noche,POINT (-99.08700919 19.44571468),6061594915,271054416,0,0.216700428842697
1045991-703-100343207,9,1,2022,2,6,52,1,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,AQUILES SERDÁN,PUENTE DE GUERRA,NAN,-99.1992566,19.49623442,2022-01-01 06:52:00,0,False,False,True,leve,Mañana,POINT (-99.1992566 19.49623442),385641942,385641943,0,3.1464809174808064
1045991-703-100343208,9,1,2022,2,9,0,2,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,AQUILES SERDÁN,16 DE SEPTIEMBRE,NAN,-99.19464778,19.49009096,2022-01-02 09:00:00,0,False,False,True,leve,Mañana,POINT (-99.19464778 19.49009096),1932474097,3029660380,0,0.10092174031900328
1045991-703-100343209,9,1,2022,2,16,46,2,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,31,0,0,1,0,0,0,0,0,0,0,1,0,1,EGIPTO,EJE 3 NORTE AVENIDA CUITLÁHUAC,NAN,-99.17782546,19.46206748,2022-01-02 16:46:00,10,True,False,False,muy grave,Tarde,POINT (-99.17782546 19.46206748),271706626,47068271,0,4.458097123883416
1045991-703-100343210,9,1,2022,2,10,10,8,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,6,9,32,0,1,0,0,0,0,0,0,0,0,0,1,2,COLIMA,EJE 3 PONIENTE SALAMANCA,NAN,-99.16922657,19.41776455,2022-01-08 10:10:00,3,False,True,False,moderada,Mañana,POINT (-99.16922657 19.41776455),30879495,2311012144,0,2.335004244416752
1045991-703-100343211,9,1,2022,2,17,26,10,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,56,0,0,0,0,0,0,0,0,0,0,0,0,3,ASPIROS,EJE 3 NORTE CALZADA CAMARONES,NAN,-99.18344388,19.47640423,2022-01-10 17:26:00,0,False,False,True,leve,Tarde,POINT (-99.18344388 19.47640423),2938268632,1932473875,0,2.801380905292563
1045991-703-100343212,9,1,2022,2,6,12,15,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,44,0,1,1,0,0,0,0,0,0,0,1,1,1,CALZADA COLTONGO,EJE 1 PONIENTE CALZADA VALLEJO,NAN,-99.14830991,19.47910765,2022-01-15 06:12:00,13,True,True,False,muy grave,Mañana,POINT (-99.14830991 19.47910765),1404054436,1404054433,0,1.257427025241328
1045991-703-100343216,9,1,2022,2,6,58,18,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,3 NORTE (CUITLÁHUAC),EJE 1 PONIENTE CALZADA VALLEJO,NAN,-99.1460529,19.47312756,2022-01-18 06:58:00,0,False,False,True,leve,Mañana,POINT (-99.1460529 19.47312756),5849352125,3063245965,0,0.2996810798836225
1045991-703-100343218,9,1,2022,2,11,31,23,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,3 NORTE (TOCHTLI),TEZOZÓMOC,NAN,-99.19865115,19.48004938,2022-01-23 11:31:00,0,False,False,True,leve,Mañana,POINT (-99.19865115 19.48004938),269343969,269343970,0,2.9041844262779404
1045991-703-100343220,9,1,2022,2,11,15,26,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,64,0,0,0,0,0,0,0,0,0,0,0,0,3,3 NORTE (CALZADA CAMARONES),AQUILES ELORDUY,NAN,-99.1812646,19.47365886,2022-01-26 11:15:00,0,False,False,True,leve,Mañana,POINT (-99.1812646 19.47365886),382903919,47053919,0,12.212629345818549
1045991-703-100343222,9,1,2022,2,15,27,26,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,RANCHO ESMERALDA,HACIENDA SOTELO,NAN,-99.20538878,19.50153895,2022-01-26 15:27:00,0,False,False,True,leve,Tarde,POINT (-99.20538878 19.50153895),395223773,1932474401,0,2.4809789917953236
1045991-703-100343226,9,1,2022,2,2,41,30,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,7,23,0,0,0,0,0,0,0,0,0,0,0,0,3,3 NORTE (CUITLÁHUAC),TORONJA,NAN,-99.17195363,19.46962748,2022-01-30 02:41:00,0,False,False,True,leve,Madrugada,POINT (-99.17195363 19.46962748),6135931719,1932507466,0,4.950725102055288
1046084-999-0,9,1,2022,2,6,45,10,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,5,7,45,0,0,0,0,0,0,0,0,0,0,0,0,3,FF. CC. NACIONALES,EJE 3 NORTE SAN ISIDRO,NAN,-99.19001269,19.47958132,2022-01-10 06:45:00,0,False,False,True,leve,Mañana,POINT (-99.19001269 19.47958132),1932895790,385635280,0,3.4210053378223506
1046084-999-1,9,1,2022,2,8,19,18,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,33,0,0,0,0,0,0,0,0,0,0,0,0,3,SALÓNICA,EJE 3 NORTE CALZADA CAMARONES,NAN,-99.17876048,19.47057867,2022-01-18 08:19:00,0,False,False,True,leve,Mañana,POINT (-99.17876048 19.47057867),1865185443,1865185441,0,3.9575684304326297
1046084-999-2,9,1,2022,2,5,0,21,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,32,0,0,0,0,0,0,0,0,0,0,0,0,3,ENCARNACIÓN ORTIZ,6,NAN,-99.14968922,19.46584015,2022-01-21 05:00:00,0,False,False,True,leve,Madrugada,POINT (-99.14968922 19.46584015),370465357,1404054297,0,4.731415211266872
1046084-999-3,9,1,2022,2,12,30,27,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,70,0,0,0,0,0,0,0,0,0,0,0,0,3,COOK,CALLE 15,NAN,-99.15933659,19.47520717,2022-01-27 12:30:00,0,False,False,True,leve,Tarde,POINT (-99.15933659 19.47520717),386246540,1932678158,0,2.3307756493782104
1046084-999-4,9,1,2022,2,7,25,29,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,26,0,0,0,0,0,0,0,0,0,0,0,0,3,CALZADA DE LAS ARMAS,HACIENDA DE NARVARTE,NAN,-99.21144033,19.5067254,2022-01-29 07:25:00,0,False,False,True,leve,Mañana,POINT (-99.21144033 19.5067254),7913301986,395223770,0,4.456589146484318
